"DTI_CL_TRIMESTRE_MOVIL","Trimestre Móvil","DTI_CL_CIUDAD","Ciudad","Value","Flag Codes","Flags"
"2012-V12","2012 nov-ene","CL022011","Calama",5.55942781318261,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2012-V12","2012 nov-ene","CL031011","Copiapó",7.51879276356326,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2012-V12","2012 nov-ene","CL033011","Vallenar",10.1136677779862,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2012-V12","2012 nov-ene","CL041021","Coquimbo",7.76033148383288,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2012-V12","2012 nov-ene","CL041012","La Serena",3.66375987015982,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2012-V12","2012 nov-ene","CL043013","Ovalle",6.60450517461686,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2012-V12","2012 nov-ene","CL051013","Valparaíso",9.40706041581304,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2012-V12","2012 nov-ene","CL0510_31_91","Viña del Mar",6.34925094657213,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2012-V12","2012 nov-ene","CL056011","San Antonio",10.4622343477694,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2012-V12","2012 nov-ene","CL13101_AGR","Gran Santiago",5.85980528321706,,
"2012-V12","2012 nov-ene","CL061011","Rancagua",7.37181337516352,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2012-V12","2012 nov-ene","CL063012","San Fernando",3.17892904703501,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2012-V12","2012 nov-ene","CL073011","Curicó",4.05416692307729,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2012-V12","2012 nov-ene","CL071013","Talca",5.85446132369084,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2012-V12","2012 nov-ene","CL074012","Linares",8.08097803202204,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2012-V12","2012 nov-ene","CL1610_11_31","Chillán",6.72851998255625,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2012-V12","2012 nov-ene","CL0810_11_31_81","Concepción",8.72692434634297,,
"2012-V12","2012 nov-ene","CL0811_02_21","Talcahuano",8.61252675584249,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2012-V12","2012 nov-ene","CL081061","Lota",11.3552204525426,,
"2012-V12","2012 nov-ene","CL081021","Coronel",11.0859058922361,,
"2012-V12","2012 nov-ene","CL083011","Los Ángeles",11.5205833143292,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2012-V12","2012 nov-ene","CL092011","Angol",7.32483854833472,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2012-V12","2012 nov-ene","CL091013","Temuco",9.39903994075305,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2012-V12","2012 nov-ene","CL141012","Valdivia",6.0669564478047,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2012-V12","2012 nov-ene","CL103011","Osorno",6.70323568870292,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
"2012-V12","2012 nov-ene","CL101013","Puerto Montt",2.11089543365577,"a","Esta estimación no tiene la precisión estadística recomendada (coeficiente de variación mayor a 15%)"
